"teamNum","matchNum","alliance","driveStation","startLocation","preload","mobility","autoPickups","autoFailedPickups","autoCones","autoCubes","autoBalance","communityPickups","neutralPickups","singlePickups","doublePickups","supercharged","teleopCones","teleopCubes","shuttle","teleopBalance","buddyClimb","driver","scoutName","comments","scoredT","scoredA","scoredCones","scoredCubes","totalPickups","scoredLowT","scoredMidT","scoredHighT","scoredLowA","scoredMidA","scoredHighA","scoredTCones","scoredTCubes","scoredACones","scoredACubes","pointsT","pointsA","pointsE","ct","pointsTotal"
2539,42,"r","r3",3,"cone",TRUE,"1","1","1","19,20","na",0,1,7,0,0,"16,3,4,6,13,15,12","2,11",0,"engage",FALSE,5,"Miele","Unafraid to slam into opponnents or go over chargestation to score, strong bot. Driver is descisive and can change directions on the fly
",9,3,8,4,12,0,5,4,2,0,1,7,2,1,2,35,15,10,15,60
384,42,"r","r3",2,"cube",TRUE,"3","3","NA","5","engage",0,1,0,4,0,"9,7,18,16,10","8",0,"engage",FALSE,3,"santiago","can only pick up cones in one way (upward). Very wonky and some communications mishaps that almost caused a tip over
",6,1,5,2,7,0,3,3,0,0,1,5,1,0,1,24,21,10,22.5,55
987,42,"b","b2",3,"cone",TRUE,"1,2","1,2","18","8,17","na",0,0,7,0,0,"13,6,25,22","5,14",0,"engage",FALSE,5,"Kim","Can Autom 3 game pieces. Collects cones from the single substation and cubes from the ground. Places quickly and accurately.
",6,3,5,4,9,2,2,2,0,2,1,4,2,1,2,20,17,10,22.5,47
1745,42,"r","r1",1,NA,FALSE,"NA","NA","NA","NA","engage",0,0,7,0,0,"6,4,13,15","5,25,23",0,"engage",FALSE,3,"novinski","often got stuck trying to get to the schute,other than that very consistent, got a decent double balance, but should have gone for the triple
",7,0,4,3,7,2,2,3,0,0,0,4,3,0,0,25,12,10,19.286,47
8576,42,"r","r2",1,"cube",TRUE,"NA","NA","NA","17","na",0,1,4,0,0,"NA","14,23,24",1,"engage",FALSE,3,"kari","shoots pieces into community, tries to fill out bottom row but focuses on getting more cubes. Plays similar to what we faced at State.
",3,1,0,4,4,2,1,0,0,1,0,0,3,0,1,7,7,10,45,24
9076,43,"r","r3",3,"cone",TRUE,"NA","NA","19","NA","na",0,1,2,0,0,"NA","2,20,21",0,"fail",FALSE,1,"miele","Tippy tank robot with tiny in-bumper intake. Only does cubes but takes a very long time to wrangle down cubes off the floor 
",3,1,1,3,4,2,0,1,1,0,0,0,3,1,0,9,6,0,45,15
4779,43,"r","r2",3,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,4,0,"6,4,25,19","NA",0,"na",FALSE,2,"santiago","arm is long and makes it wobble when it extends to grab cubes. It stopped moving with 10 seconds remaining.
",4,1,4,1,5,2,0,2,0,0,1,4,0,0,1,14,18,0,33.75,32
1241,43,"r","r2",1,"cone",TRUE,"4","4","9","NA","na",0,1,5,0,0,"7,27,25,23","8,26,24",0,"fail",FALSE,3,"kari","fills out their own area first
",7,1,5,3,8,5,0,2,0,0,1,4,3,1,0,20,9,0,19.286,29
1923,43,"b","b2",1,"cube",TRUE,"3,4","3,4","NA","20","engage",3,2,6,0,0,"NA","24,8,5,23,2,27,26,25,11,14",0,"engage",FALSE,5,"Kim","Excellent at collecting and scoring cubes in all three rows. Can cross the charge station. Not afraid to get aggressive.
",10,1,0,11,11,5,2,3,1,0,0,0,10,0,1,31,18,10,13.5,59
4122,44,"r","r3",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,4,0,"3","NA",0,"engage",FALSE,2,"Miele","intake is bad, dropped 4 game pieces after being hit or trying to score by themselves. Tried to play defence but got in the way of teamates more than anything
",1,1,1,1,2,0,0,1,0,0,1,1,0,0,1,5,9,10,135,24
597,44,"r","r2",3,"cube",TRUE,"NA","NA","NA","2","na",0,1,5,0,0,"NA","19,21,20,22,24,23",0,"engage",FALSE,3,"kari","goes for cubes and tries to fill out bottom row. Picks up straight off the ground
",6,1,0,7,7,6,0,0,0,0,1,0,6,0,1,12,9,10,22.5,31
4175,44,"b","b2",2,"cube",TRUE,"NA","NA","NA","24","na",0,1,1,0,0,"NA","23,22",0,"fail",FALSE,3,"Kim","Failed Autom rammed into ally. Picked up cubes off the ground. Played an aggressive defense majority of game.
",2,1,0,3,3,2,0,0,1,0,0,0,2,0,1,4,6,0,67.5,10
1072,44,"r","r1",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,5,0,"27,9,25","23",0,"engage",FALSE,3,"santiago","Near the end when it grabbed any cones and coming back the cones started to slip from the grip and fall so it started pushing with the robot. good maneuvering though
",4,1,3,2,5,3,0,1,0,0,1,3,1,0,1,11,21,10,33.75,42
135,44,"b","b1",3,"cube",TRUE,"NA","NA","NA","8","na",0,2,2,1,0,"9,7,4,6","5",0,"dock",FALSE,3,"novinski","auton didn't work well, pretty consistent intake, relatively fast, failed a triple balance
",5,1,4,2,6,0,0,5,0,0,1,4,1,0,1,25,9,8,27,42
5152,45,"b","b3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,2,2,0,0,"1,3,12,10","NA",0,"dock",FALSE,2,"cobleigh","intake is a bit suspicious, easily drops pieces, small robot
",4,1,4,1,5,0,2,2,0,0,1,4,0,0,1,16,21,8,33.75,45
6823,45,"r","r3",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,6,0,"3,10","2,11",0,"fail",FALSE,4,"Miele","Very fast scoring, have some problems with arm intaking on the shelf but are able to readjust very quickly. Fast, smooth driving
",4,1,2,3,5,0,2,2,0,0,1,2,2,0,1,16,21,0,33.75,37
4561,45,"r","r1",1,"cone",TRUE,"NA","NA","NA","NA","fail",1,0,0,5,0,"9,7,18,15,26","8,17",0,"na",FALSE,2,"santiago","auton almost knocked out itself and his teammate. went horribly wrong. missed its cone in auton as well
",7,0,5,2,7,1,3,3,0,0,0,5,2,0,0,26,3,0,19.286,29
5913,45,"r","r2",3,"cone",TRUE,"1","1","1","19","na",0,1,1,5,0,"3,6,12,13,24,15","14",0,"fail",FALSE,3,"kari","Goes to shelf only for cones, picks up cubes off the floor. Did not really follow a pattern of placement but alternated between their area and top row.
",7,2,7,2,9,1,4,2,1,0,1,6,1,1,1,24,12,0,19.286,36
2974,45,"b","b2",3,"cone",FALSE,"1,2","1,2","9","NA","na",0,0,0,6,0,"7,6,4,26,15,12","27,8,14,2",0,"dock",FALSE,4,"Kim","Good autom. Picks up cubes and cones from shelf substation and places on all three levels. Does not stop slowly, but rams into wall while picking up pieces.
",10,1,7,4,11,2,3,5,0,0,1,6,4,1,0,38,6,8,13.5,52
9244,45,"b","b1",1,"cube",FALSE,"NA","NA","NA","11","na",0,0,0,1,0,"15","NA",0,"fail",FALSE,1,"novinski","so very slow, and so very confused, died on the field for a bit, when they havea piece they actually score it consistently
",1,1,1,1,2,0,1,0,0,1,0,1,0,0,1,3,4,0,135,7
4693,46,"r","r3",1,"cube",FALSE,"NA","NA","NA","25","na",0,2,0,0,0,"26,20","27",0,"engage",FALSE,4,"miele","arm got stuck in charge station during auton and broke. Driver was still able to score pieces just by shoving 
",3,1,2,2,4,3,0,0,1,0,0,2,1,0,1,6,3,10,45,19
694,46,"b","b3",3,"cone",TRUE,"1,2","1,2","26","17","na",0,2,3,0,0,"1,9,6,10","11",0,"engage",FALSE,4,"cobleigh","very quick cycle, fast scoring, fast climb
",5,2,5,2,7,0,2,3,1,1,0,4,1,1,1,21,10,10,27,41
360,46,"r","r2",3,"cone",FALSE,"NA","NA","NA","NA","na",0,0,0,0,0,"1","NA",0,"na",FALSE,3,"kari","stalled out pretty much the whole game, moved for only a few seconds
",1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,5,0,0,135,5
4039,46,"r","r1",2,"cube",TRUE,"NA","NA","NA","5","engage",0,1,0,4,0,"4,6,13,15,21","14,23",0,"engage",FALSE,5,"santiago","really good auton. good driver with great choices. can pickup both cubes and cones quickly
",7,1,5,3,8,2,3,2,0,0,1,5,2,0,1,23,21,10,19.286,54
9125,46,"b","b1",1,"cube",TRUE,"NA","NA","NA","2","na",0,0,0,3,0,"9,10","8",0,"na",FALSE,3,"novinski","everybot, kind of slow, has trouble with running into pieces on the floor, played nice for a triple balance
",3,1,2,2,4,0,1,2,0,0,1,2,1,0,1,13,9,0,45,22
9008,46,"b","b2",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,0,2,0,"7,25","NA",0,"engage",FALSE,3,"Kim","Gets cones from shelf substation. Slow with pick-up. Went and stayed at the charging station early (around 30s left).
",2,1,2,1,3,1,0,1,0,0,1,2,0,0,1,7,18,10,67.5,35
6865,47,"r","r3",2,"cube",FALSE,"NA","NA","NA","5","engage",0,0,1,2,0,"NA","23,21",0,"engage",FALSE,2,"miele","Dropped three pieces, two while going over charge station and one while driving. Got intake stuck in shelf multiple times
",2,1,0,3,3,2,0,0,0,0,1,0,2,0,1,4,18,10,67.5,32
587,47,"r","r1",1,"cone",TRUE,"4","4","9","8","na",0,0,0,5,0,"7,18,6,16,4","NA",0,"engage",FALSE,4,"santiago","big lanky arm but good with cones. Scored twice on the top nodes during auton
",5,2,6,1,7,0,2,3,0,0,2,5,0,1,1,21,15,10,27,46
5411,47,"b","b3",1,"cone",TRUE,"NA","NA","19","2","na",0,1,0,4,0,"1,3,12,15,20","NA",0,"park",FALSE,3,"cobleigh","had an interesting auton, shaked violently, likes double substation, not super fast
",5,2,6,1,7,1,2,2,1,0,1,5,0,1,1,18,12,0,27,30
2656,47,"b","b2",2,"cube",FALSE,"NA","NA","NA","23","na",0,4,0,0,0,"NA","25,24,14",0,"engage",FALSE,3,"Kim","Autom failed. Picks up cubes and places in mid and hybrid nodes. Can go over charge station.
",3,1,0,4,4,2,1,0,1,0,0,0,3,0,1,7,3,10,45,20
604,47,"r","r2",3,"cone",TRUE,"1,2","1,2","1","2","na",0,1,6,2,0,"3,10,12,15,13,19,22","14,11",0,"park",FALSE,4,"kari","interesting intake, works pretty well. Goes mainly for cones but can also pick up cubes. Fills out open nodes.
",9,2,8,3,11,2,6,1,0,0,2,7,2,1,1,27,15,0,15,42
5988,47,"b","b1",1,"cube",TRUE,"NA","NA","NA","26","na",0,1,2,0,0,"20","27",0,"engage",FALSE,3,"novinski","went to far in auton(past the mid line), pancake bot, didn't ferry pieces, just dribbled them, played nice for a triple balance
",2,1,1,2,3,2,0,0,1,0,0,1,1,0,1,4,6,10,67.5,20
319,48,"r","r3",3,"cone",TRUE,"1","1","1","NA","na",3,2,3,0,0,"NA","20,19,21,22,23,24",0,"engage",FALSE,4,"Miele","A piece was hanging out of the back of their robot... must have stopped their high scoring capabilities so they scored cubes low. Still fast and efficient
",6,1,1,6,7,6,0,0,0,0,1,0,6,1,0,12,9,10,22.5,31
5024,48,"r","r3",2,"cube",TRUE,"NA","NA","NA","14","engage",0,0,2,3,0,"13,15,16,18","17,26",0,"engage",FALSE,4,"santiago","can only score on the middle and lower rows. but really quick cycles and turns. 
",6,1,4,3,7,1,5,0,0,1,0,4,2,0,1,17,19,10,22.5,46
3679,48,"r","r1",2,"cube",FALSE,"NA","NA","NA","2","dock",0,0,5,0,0,"NA","26,27,25,24",1,"engage",FALSE,3,"novinski","cube shooter that can only shootmid and low, but serviceable!, intake could be abit faster, played nice for a triple balance
",4,1,0,5,5,4,0,0,0,0,1,0,4,0,1,8,16,10,33.75,34
9075,48,"r","r2",1,"cube",TRUE,"NA","NA","NA","26","na",0,1,0,0,0,"NA","25",1,"engage",FALSE,3,"kari","did not use intake much, just pushed pieces around. Stopped trying to score early and started playing some defense.
",1,1,0,2,2,1,0,0,1,0,0,0,1,0,1,2,6,10,135,18
5505,48,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",0,1,3,0,0,"1,3,12","5",0,"engage",FALSE,4,"cobleigh","pretty solid bot, picks up from the floor, likes to score primarily cones, worked well with teammates
",4,1,4,1,5,0,1,3,0,0,1,3,1,1,0,18,9,10,33.75,37
6672,48,"b","b2",1,"cone",FALSE,"4","4","10","11","na",0,2,5,0,0,"7,6,4,16,13,20","8,14",0,"engage",FALSE,5,"Kim","Autom missed 2nd cube. Very clean pick-ups from the single substation. Focused on cones but was able to place cubes.
",8,2,7,3,10,1,3,4,0,2,0,6,2,1,1,31,8,10,16.875,49
6090,49,"r","r3",3,"cone",TRUE,"NA","NA","1","NA","na",0,1,0,7,0,"21,4,6,10,19,20,12","2,11",0,"engage",FALSE,5,"Miele","played until the last buzzer, scoring a piece for the last link and then within 3 seconds getting onto chargestation balanced. VERY fast intaking from shelf and scoring cones
",9,1,8,2,10,3,3,3,0,0,1,7,2,1,0,30,9,10,15,49
3604,49,"b","b3",3,"cone",TRUE,"1","1","9","8","na",0,2,4,0,0,"NA","24,5,22,14,17",0,"engage",FALSE,3,"cobleigh","pretty solid robot, good cylce time, intake did drop pieces a couple of times though
",5,2,1,6,7,2,2,1,0,0,2,0,5,1,1,15,15,10,27,40
910,49,"r","r2",1,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,4,0,"21,4,7","5,8",0,"engage",FALSE,3,"kari","Tried to cycle over charge station once but did not work. Spend too much time aligning to pickup and place pieces.
",5,1,4,2,6,1,0,4,0,0,1,3,2,1,0,22,9,10,27,41
5895,49,"b","b2",2,"cone",FALSE,"3","3","4","NA","dock",0,1,5,0,0,"6,7,27,3,1,26","5",0,"engage",FALSE,3,"Kim","Auton failed to engage charge station. Main strategy was to pick up cones at single substation. Can pick up cubes.
",7,1,7,1,8,2,0,5,0,0,1,6,1,1,0,29,16,10,19.286,55
469,49,"r","r3",2,"cone",TRUE,"NA","NA","NA","NA","engage",0,0,0,0,0,"NA","NA",0,"engage",FALSE,4,"santiago","even though their arm broke at the beginning of auton. they took a defensive role and were able to rack up penalties for their team to give them the upper hand and then win. (25 points deducted from blue bc of this team!) intelligent decision to make up for broken arm
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,25
1983,49,"b","b1",1,"cone",TRUE,"NA","NA","1","NA","na",0,1,0,3,0,"3,27,26","NA",0,"engage",FALSE,3,"novinski","got a lot of penalties that they really shouldn't have gotten(refs didn't know what G201 was), ""supercharged"" some nodes on accident, almost got tipped over several times
",3,1,4,0,4,2,0,1,0,0,1,3,0,1,0,9,9,10,45,28
2489,50,"r","r3",2,"cube",FALSE,"NA","NA","NA","23","na",0,0,5,0,0,"NA","27,25,20,21,22",0,"engage",FALSE,3,"santiago","can only score on the bottom row. good driving though
",5,1,0,6,6,5,0,0,1,0,0,0,5,0,1,10,3,10,27,23
2403,50,"r","r3",1,"cube",TRUE,"4","4","NA","8,26","na",1,1,0,1,0,"NA","22,5,21,24",0,"engage",FALSE,3,"miele","spent time realizing robot was facing wrong way to score and to turn around. Missed a top cube
",4,2,0,6,6,3,0,1,1,0,1,0,4,0,2,11,12,10,33.75,33
2635,50,"b","b3",3,"cone",TRUE,"NA","NA","9","NA","na",0,1,0,3,0,"19,10,22","NA",0,"engage",FALSE,1,"cobleigh","intake is slow and poor, especially when picking up from the ground, tried to cycle over charge station but dropped their piece, also missed multiple placements
",3,1,4,0,4,2,1,0,0,0,1,3,0,1,0,7,9,10,45,26
1506,50,"b","b2",2,"cone",FALSE,"2","2","6","24","na",0,1,5,0,0,"3,7,4,1","5,8",0,"engage",FALSE,4,"Kim","Collects cones from single substation. Can collect cubes and go over charge station.
",6,2,5,3,8,0,0,6,1,0,1,4,2,1,1,30,9,10,22.5,49
5089,50,"b","b1",1,"cube",TRUE,"NA","NA","NA","11","na",0,1,4,0,0,"NA","14,27,25,20",0,"engage",FALSE,3,"novinski","played nice for a triple balance, dropped a piece they were intaking once, but besides that very consistent, their placement in lower nodes over middle nodes baffles me
",4,1,0,5,5,3,1,0,0,1,0,0,4,0,1,9,7,10,33.75,26
2230,50,"r","r2",3,"cube",TRUE,"1","1","19","2","na",0,2,5,0,0,"1,3,4,6,16,7,18","NA",0,"engage",FALSE,4,"kari","Really quick and accurate bot, places and pickups pieces fast, sometimes struggles with placement but rare. Picks up from ground easily.
",7,2,8,1,9,0,2,5,1,0,1,7,0,1,1,31,12,10,19.286,53
1414,51,"b","b3",3,"cube",TRUE,"NA","NA","NA","NA","na",0,3,4,0,0,"9,7,18,16","8,17,26",0,"na",FALSE,3,"minear","Mostly used the single substation but was able to pick up from the ground. Near the end, it kept scoring, but on the very last attempted cargo, it kept messing up and so it never did score one last cargo. Didn't cycle over the charge station
",7,0,4,3,7,1,3,3,0,0,0,4,3,0,0,26,3,0,19.286,29
2638,51,"r","r2",2,"cube",TRUE,"NA","NA","NA","5","fail",0,2,0,3,0,"9,7,6,15,16","NA",0,"na",FALSE,4,"harold","Pretty quick robot. Able to score pretty well. Handles the tank drive transition from loading zone to community or vice-versa pretty well. However, collided pretty hard with another robot and disabled.
",5,1,5,1,6,0,2,3,0,0,1,5,0,0,1,21,9,0,27,30
930,51,"r","r3",3,"cone",TRUE,"1","1","10","19","na",1,2,6,0,0,"3,1,12,4,27","2,11,20,17",0,"dock",FALSE,4,"Ha","Moves quickly, missed an intake from the chute. Was not really defended because it moved so quickly. 
",9,2,6,5,11,2,3,4,1,1,0,5,4,1,1,33,10,8,15,51
6352,51,"r","r1",1,"cube",TRUE,"NA","NA","NA","8","na",0,0,0,4,0,"16","17,25",0,"park",FALSE,2,"Pozo","SLOWWWW. Takes its time on cycles and intakeing from the shelf. Basically got carried by 930 and struggled to right itself before scoring
",3,1,1,3,4,1,2,0,0,0,1,1,2,0,1,8,9,0,45,17
1599,51,"b","b2",2,"cube",TRUE,"NA","NA","NA","5","engage",0,0,0,5,0,"4,3,6,15","24",0,"engage",FALSE,4,"Duhe","- double engage- arm a bit slow to extend, but very good driver aim (never had problems with aim)- speed decent
",5,1,4,2,6,1,1,3,0,0,1,4,1,0,1,20,21,10,27,51
25,51,"b","b3",1,"cube",TRUE,"4","4","NA","2","na",0,0,0,3,0,"1,12,13,21","NA",0,"engage",FALSE,4,"sfikas","bot not fast but good, direct driver. only picked up cones from shelf and placed them all over. slow auton.
",4,1,4,1,5,1,2,1,0,0,1,4,0,0,1,13,9,10,33.75,32
3655,52,"r","r3",3,"cone",TRUE,"1","1","3","NA","na",1,1,4,0,1,"1,4,12,10,13,20","2,5",0,"engage",FALSE,3,"Ha","decent movement back and forth, however their intake with its lack of security is holding them back. 
",8,1,7,2,9,1,3,4,0,0,1,6,2,1,0,34,9,10,16.875,53
4020,52,"r","r2",2,"cone",FALSE,"1","1","6","NA","engage",0,0,0,6,0,"21","8,17,11,22,20,19",0,"park",FALSE,4,"harold","quick robot. can score effectively. seems to not be able to pick up from the ground. 
",7,1,2,6,8,4,2,1,0,0,1,1,6,1,0,19,18,0,19.286,37
9007,52,"b","b3",1,"cone",TRUE,"NA","NA","19","NA","na",0,1,0,0,0,"NA","NA",0,"fail",FALSE,1,"minear","Tried to grab and score at the beginning, but it failed and just wandered for the rest of the match. It played defense on its own team a bit because it was hanging out around the substations even though it wasn't getting any pieces. Tried to dock but in the end, the other 2 teams engaged, but not itself.
",0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,6
987,52,"b","b3",3,"cone",TRUE,"3,4","3,4","9","17","na",1,0,6,0,0,"18,7,16,6,15,10","8,14",0,"engage",FALSE,5,"sfikas","man i love this bot. fast, good driving, consistent cyles to chute for cones. grabbed both pieces of 3 piece auton and narrowly missed placing one.
",8,2,7,3,10,0,5,3,0,1,1,6,2,1,1,30,13,10,16.875,53
6420,52,"b","b2",2,"cone",FALSE,"NA","NA","4","NA","engage",0,0,0,6,0,"1,3,13","2,5",0,"engage",FALSE,4,"Duhe","- double engage- decent, consistent intake/placing- good speed/robot evasion
",5,1,4,2,6,0,1,4,0,0,1,3,2,1,0,23,18,10,27,51
5409,52,"r","r1",1,"cone",FALSE,"NA","NA","18","NA","na",0,0,5,0,0,"9,7,16,15","14",0,"engage",FALSE,4,"Pozo","Really fast ground pickup from substation and can score really well up high and in mid. I would suggest they start in neutral zone at beg. of match to maximize point potential
",5,1,5,1,6,0,3,2,0,1,0,4,1,1,0,19,4,10,27,33
3937,53,"r","r1",1,"cone",TRUE,"4","4","9","8","na",1,0,3,0,0,"7,18","17",0,"na",FALSE,4,"Pozo","As stated earlier these guys score really fast and that messed them up this time as they went to quickly around a corner and tipped over in neutral zone with 65 seconds left 
",3,2,3,2,5,0,2,1,0,0,2,2,1,1,1,11,15,0,45,26
4175,53,"b","b3",1,"cube",FALSE,"NA","NA","NA","19","na",0,2,0,3,0,"NA","21",3,"engage",FALSE,2,"minear","Mostly was a shuttle bot. However, it lingered in the community a bit longer than it should have and because of that it messed up its own teammates a bit. Did go over the charge station once.
",1,1,0,2,2,1,0,0,1,0,0,0,1,0,1,2,3,10,135,15
5419,53,"r","r2",3,"cone",FALSE,"1","1","3","NA","engage",1,4,4,0,0,"25,22,6","17",4,"engage",FALSE,3,"harold","pretty quick robot. has a cube and cone shooter. cone shooter misses most of the shots it attempts. did an interesting strategy at the beginning of teleop where they shot as many cubes over to the community as they could.
",4,1,4,1,5,2,1,1,0,0,1,3,1,1,0,12,18,10,33.75,40
9244,53,"r","r3",2,"cube",FALSE,"NA","NA","NA","14","na",0,0,0,2,0,"12,16","NA",0,"engage",FALSE,2,"Ha","Very slow, not really manueverable. Not really any defense on them. 
",2,1,2,1,3,0,2,0,0,1,0,2,0,0,1,6,4,10,67.5,20
2539,53,"b","b2",2,"cone",TRUE,"NA","NA","4","NA","fail",1,0,7,0,0,"7,6,13,18","5,17,26,24",0,"engage",FALSE,5,"Duhe","- triple engage at very end- failed to get onto charge station in auton, violent crashes during that time- during teleop, very good speed/robot evasion/intake/placing- little wobbly occasionally
",8,1,5,4,9,2,3,3,0,0,1,4,4,1,0,28,9,10,16.875,47
